trial,lap,entrant,segment_idx,segment_type,length_m,entry_speed,exit_speed,segment_time,mu_effective
125,3,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
125,3,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
125,3,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
125,3,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
125,3,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
125,3,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
125,3,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
125,3,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
125,4,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
125,4,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
125,4,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
125,4,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
125,4,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
125,4,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
125,4,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
125,4,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
125,4,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
125,4,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
125,4,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
125,4,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
125,4,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
125,4,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
125,4,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
125,4,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
125,5,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
125,5,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
125,5,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
125,5,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
125,5,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
125,5,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
125,5,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
125,5,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
125,5,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
125,5,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
125,5,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
125,5,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
125,5,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
125,5,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
125,5,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
125,5,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
125,1,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
125,1,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
125,1,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
125,1,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
125,1,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
125,1,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
125,1,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
125,1,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
125,1,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
125,1,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
125,1,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
125,1,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
125,1,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
125,1,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
125,1,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
125,1,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
125,2,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
125,2,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
125,2,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
125,2,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
125,2,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
125,2,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
125,2,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
125,2,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
125,2,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
125,2,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
125,2,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
125,2,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
125,2,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
125,2,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
125,2,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
125,2,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
125,3,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
125,3,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
125,3,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
125,3,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
125,3,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
125,3,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
125,3,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
125,3,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
125,3,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
125,3,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
125,3,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
125,3,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
125,3,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
125,3,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
125,3,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
125,3,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
125,4,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
125,4,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
125,4,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
125,4,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
125,4,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
125,4,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
125,4,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
125,4,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
125,4,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
125,4,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
125,4,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
125,4,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
125,4,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
125,4,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
125,4,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
125,4,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
125,5,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
125,5,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
125,5,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
125,5,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
125,5,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
125,5,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
125,5,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
125,5,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
125,5,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
125,5,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
125,5,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
125,5,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
125,5,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
125,5,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
125,5,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
125,5,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
125,1,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
125,1,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
125,1,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
125,1,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
125,1,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
125,1,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
125,1,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
125,1,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
125,1,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
125,1,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
125,1,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
125,1,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
125,1,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
125,1,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
125,1,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
125,1,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
125,2,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
125,2,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
125,2,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
125,2,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
125,2,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
125,2,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
125,2,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
125,2,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
125,2,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
125,2,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
125,2,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
125,2,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
125,2,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
125,2,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
125,2,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
125,2,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
125,3,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
125,3,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
125,3,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
125,3,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
125,3,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
125,3,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
125,3,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
125,3,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
125,3,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
125,3,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
125,3,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
125,3,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
125,3,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
125,3,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
125,3,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
125,3,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
125,4,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
125,4,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
125,4,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
125,4,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
125,4,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
125,4,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
125,4,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
125,4,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
125,4,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
125,4,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
125,4,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
125,4,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
125,4,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
125,4,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
125,4,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
125,4,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
125,5,Norris (McLaren),0,STRAIGHT,120.423,0.0,22.734,5.26729,
125,5,Norris (McLaren),1,CORNER,54.117,22.734,22.734,2.39549,0.9998
125,5,Norris (McLaren),2,STRAIGHT,100.776,22.734,18.497,2.02691,
125,5,Norris (McLaren),3,CORNER,50.636,18.497,18.497,2.7525,0.9998
125,5,Norris (McLaren),4,STRAIGHT,62.906,18.497,15.138,1.46444,
125,5,Norris (McLaren),5,CORNER,31.016,15.138,15.138,2.06393,0.9998
125,5,Norris (McLaren),6,STRAIGHT,144.681,15.138,18.784,3.50499,
125,5,Norris (McLaren),7,CORNER,79.578,18.784,18.784,4.25154,0.9998
125,5,Norris (McLaren),8,STRAIGHT,91.017,18.784,14.656,2.07627,
125,5,Norris (McLaren),9,CORNER,32.067,14.656,14.656,2.20301,0.9998
125,5,Norris (McLaren),10,STRAIGHT,147.723,14.656,12.937,3.6071,
125,5,Norris (McLaren),11,CORNER,21.716,12.937,12.937,1.69363,0.9998
125,5,Norris (McLaren),12,STRAIGHT,110.739,12.937,20.756,3.18525,
125,5,Norris (McLaren),13,CORNER,49.007,20.756,20.756,2.37611,0.9998
125,5,Norris (McLaren),14,STRAIGHT,60.237,20.756,18.523,1.32222,
125,5,Norris (McLaren),15,CORNER,71.664,18.523,18.523,3.88398,0.9998
126,1,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
126,1,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
126,1,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
126,1,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
126,1,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
126,1,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
126,1,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
126,1,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
126,1,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
126,1,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
126,1,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
126,1,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
126,1,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
126,1,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
126,1,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
126,1,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
126,2,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
126,2,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
126,2,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
126,2,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
126,2,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
126,2,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
126,2,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
126,2,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
126,2,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
126,2,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
126,2,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
126,2,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
126,2,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
126,2,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
126,2,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
126,2,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
126,3,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
126,3,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
126,3,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
126,3,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
126,3,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
126,3,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
126,3,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
126,3,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
126,3,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
126,3,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
126,3,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
126,3,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
126,3,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
126,3,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
126,3,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
126,3,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
126,4,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
126,4,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
126,4,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
126,4,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
126,4,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
126,4,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
126,4,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
126,4,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
126,4,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
126,4,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
126,4,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
126,4,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
126,4,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
126,4,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
126,4,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
126,4,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
126,5,Hamilton (Mercedes),0,STRAIGHT,120.423,0.0,23.492,5.40261,
126,5,Hamilton (Mercedes),1,CORNER,54.117,23.492,23.492,2.31868,1.0596
126,5,Hamilton (Mercedes),2,STRAIGHT,100.776,23.492,19.09,2.10923,
126,5,Hamilton (Mercedes),3,CORNER,50.636,19.09,19.09,2.66752,1.0596
126,5,Hamilton (Mercedes),4,STRAIGHT,62.906,19.09,15.61,1.53159,
126,5,Hamilton (Mercedes),5,CORNER,31.016,15.61,15.61,2.00195,1.0596
126,5,Hamilton (Mercedes),6,STRAIGHT,144.681,15.61,19.387,3.62007,
126,5,Hamilton (Mercedes),7,CORNER,79.578,19.387,19.387,4.11971,1.0596
126,5,Hamilton (Mercedes),8,STRAIGHT,91.017,19.387,15.111,2.16465,
126,5,Hamilton (Mercedes),9,CORNER,32.067,15.111,15.111,2.13705,1.0596
126,5,Hamilton (Mercedes),10,STRAIGHT,147.723,15.111,13.334,3.74079,
126,5,Hamilton (Mercedes),11,CORNER,21.716,13.334,13.334,1.64358,1.0596
126,5,Hamilton (Mercedes),12,STRAIGHT,110.739,13.334,21.434,3.2758,
126,5,Hamilton (Mercedes),13,CORNER,49.007,21.434,21.434,2.30135,1.0596
126,5,Hamilton (Mercedes),14,STRAIGHT,60.237,21.434,19.116,1.3778,
126,5,Hamilton (Mercedes),15,CORNER,71.664,19.116,19.116,3.76385,1.0596
126,1,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
126,1,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
126,1,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
126,1,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
126,1,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
126,1,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
126,1,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
126,1,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
126,1,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
126,1,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
126,1,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
126,1,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
126,1,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
126,1,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
126,1,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
126,1,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
126,2,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
126,2,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
126,2,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
126,2,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
126,2,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
126,2,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
126,2,Verstappen (Red Bull),6,STRAIGHT,144.681,15.383,19.104,3.50659,
126,2,Verstappen (Red Bull),7,CORNER,79.578,19.104,19.104,4.18059,1.0295
126,2,Verstappen (Red Bull),8,STRAIGHT,91.017,19.104,14.892,2.07311,
126,2,Verstappen (Red Bull),9,CORNER,32.067,14.892,14.892,2.16825,1.0295
126,2,Verstappen (Red Bull),10,STRAIGHT,147.723,14.892,13.142,3.60468,
126,2,Verstappen (Red Bull),11,CORNER,21.716,13.142,13.142,1.66745,1.0295
126,2,Verstappen (Red Bull),12,STRAIGHT,110.739,13.142,21.12,3.19043,
126,2,Verstappen (Red Bull),13,CORNER,49.007,21.12,21.12,2.33543,1.0295
126,2,Verstappen (Red Bull),14,STRAIGHT,60.237,21.12,18.837,1.32003,
126,2,Verstappen (Red Bull),15,CORNER,71.664,18.837,18.837,3.81942,1.0295
126,3,Verstappen (Red Bull),0,STRAIGHT,120.423,0.0,23.145,5.29641,
126,3,Verstappen (Red Bull),1,CORNER,54.117,23.145,23.145,2.35321,1.0295
126,3,Verstappen (Red Bull),2,STRAIGHT,100.776,23.145,18.811,2.02761,
126,3,Verstappen (Red Bull),3,CORNER,50.636,18.811,18.811,2.70684,1.0295
126,3,Verstappen (Red Bull),4,STRAIGHT,62.906,18.811,15.383,1.46025,
126,3,Verstappen (Red Bull),5,CORNER,31.016,15.383,15.383,2.03119,1.0295
